expression,reading,meaning,tags,guid
魂,たましい,"soul, spirit",JLPT_1 JLPT,Lule^<EV8B
溜まり,たまり,"collected things, gathering place, arrears",JLPT_1 JLPT,vn*T!ewBaY
賜る,たまわる,"to grant, to bestow",JLPT_1 JLPT,HP!zs26?IS
保つ,たもつ,"to keep, to preserve, to sustain",JLPT_1 JLPT,gTbXu)j!`=
たやすい,たやすい,"easy, simple, light",JLPT_1 JLPT,AG]dUK?GLW
多様,たよう,"diversity, variety",JLPT_1 JLPT,vtZOkeWk&x
だるい,だるい,"sluggish, feel heavy (tired), languid",JLPT_1 JLPT Intermediate_Japanese_Ln.12 Intermediate_Japanese,"ssq5O?,bMD"
弛み,たるみ,"slack, slackening",JLPT_1 JLPT,CfA9KvwrNs
弛む,たるむ,"to slacken, to loosen, to relax",JLPT_1 JLPT,Q3_&mJpm{q
垂れる,たれる,"to hang, to droop; to drip",JLPT_1 JLPT,"dR~s,A!paY"
タレント,タレント,"talent, star, personality",JLPT_1 JLPT,lrfU7E]iMP
タワー,タワー,tower,JLPT_1 JLPT,v5:z0AFR9T
単一,たんいつ,"single, simple, sole",JLPT_1 JLPT,h$`k(ir0Rg
短歌,たんか,31-syllable Japanese poem,JLPT_1 JLPT,Ir#MY^13Ie
担架,たんか,"stretcher, litter",JLPT_1 JLPT,HV+tZ)Qo19
短気,たんき,quick temper,JLPT_1 JLPT,"q,u5ZnTUee"
団結,だんけつ,"unity, union, solidarity",JLPT_1 JLPT,nY!|1{!OCq
探検,たんけん,"exploration, expedition",JLPT_1 JLPT,sRi|/nSA`o
断言,だんげん,"assertion, declaration, affirmation",JLPT_1 JLPT,w+Gv2p_R~h
短縮,たんしゅく,"shortening, abbreviation, reduction",JLPT_1 JLPT,"loQag*w7,y"
断然,だんぜん,"firmly, absolutely, definitely",JLPT_1 JLPT,i4oX5JR1dF
炭素,たんそ,carbon (C),JLPT_1 JLPT,x^}A~2~z<O
短大,たんだい,junior college,JLPT_1 JLPT,q^nCWsg[HX
単調,たんちょう,"monotony, monotone, dullness",JLPT_1 JLPT,rL$X_?_Pk#
単独,たんどく,"sole, single",JLPT_1 JLPT,esBhRW$7nM
旦那,だんな,"master (of house), husband (informal)",JLPT_1 JLPT,Eg]wBS#KM/
短波,たんぱ,short wave,JLPT_1 JLPT,i|6Bns+L;/
蛋白質,たんぱくしつ,protein,JLPT_1 JLPT,Jp^dQ($699
ダンプ,ダンプ,dump truck,JLPT_1 JLPT,Nw}Lm}Btbw
断面,だんめん,cross section,JLPT_1 JLPT,GKBfUV.8Iw
弾力,だんりょく,"elasticity, flexibility",JLPT_1 JLPT,msj@^X&|0|
治安,ちあん,"public order, security",JLPT_1 JLPT,"BnO,YE-DZD"
チームワーク,チームワーク,teamwork,JLPT_1 JLPT,P=nF6sUVt[
チェンジ,チェンジ,change,JLPT_1 JLPT,Dijxw<8QAe
違える,ちがえる,to change,JLPT_1 JLPT,l%F*x{2Z?s
畜産,ちくさん,animal husbandry,JLPT_1 JLPT,JuGLp(:y{X
畜生,ちくしょう,"beast, brute, damn",JLPT_1 JLPT,vq_X{4/863
蓄積,ちくせき,"accumulation, accumulate, store",JLPT_1 JLPT,Pr<}&RmAQ(
地形,ちけい,"landform, geographical features, topography",JLPT_1 JLPT,z9e8bk2QkU
知性,ちせい,intelligence,JLPT_1 JLPT,O7tGamj6Tf
乳,ちち,"milk, breast, loop",JLPT_1 JLPT,"l,=LW~Hy+r"
縮まる,ちぢまる,"to be shortened, to be contracted, to shrink",JLPT_1 JLPT,wu7wbA:9_;
秩序,ちつじょ,"order, regularity",JLPT_1 JLPT Intermediate_Japanese_Ln.10 Intermediate_Japanese,P)jMU1FkFO
窒息,ちっそく,suffocation,JLPT_1 JLPT,fDBko;}]D
知的,ちてき,intellectual,JLPT_1 JLPT,jiAkN.}ZmV
着手,ちゃくしゅ,"embarkation, launch",JLPT_1 JLPT,F[_a*7LJN.
着色,ちゃくしょく,"coloring, coloring",JLPT_1 JLPT,N#Q=xWnJKS
着席,ちゃくせき,"sit down, seat",JLPT_1 JLPT,MeN__AKyp|
着目,ちゃくもく,attention,JLPT_1 JLPT,wi@WVZX@m|
着陸,ちゃくりく,"landing, touch down",JLPT_1 JLPT,b|+eNo%pfV
着工,ちゃっこう,start of (construction) work,JLPT_1 JLPT,Ew6+3{D_ru
茶の間,ちゃのま,living room (Japanese style),JLPT_1 JLPT,N9-wCuA<Rp
茶の湯,ちゃのゆ,tea ceremony,JLPT_1 JLPT,ejvH[/WC(/
ちやほや,ちやほや,"pamper, make a fuss of, spoil",JLPT_1 JLPT,p7xbFu82u*
チャンネル,チャンネル,a channel,JLPT_1 JLPT,nV5l[5`h]F
宙返り,ちゅうがえり,"somersault, looping-the-loop",JLPT_1 JLPT,G#D%$XG0_r
中継,ちゅうけい,"relay, hook-up",JLPT_1 JLPT,MWNEDyrDN$
忠告,ちゅうこく,"advice, warning",JLPT_1 JLPT,N9-O04D*/i
中傷,ちゅうしょう,"slander, libel, defamation",JLPT_1 JLPT,p0CsH{8#JZ
中枢,ちゅうすう,"center, mainstay, nucleus",JLPT_1 JLPT,r%Mjj+Ek{5
抽選,ちゅうせん,"lottery, raffle, drawing (of lots)",JLPT_1 JLPT,0KYkNtfpJ
中断,ちゅうだん,"interruption, suspension, break",JLPT_1 JLPT,w>%6r/va[-
中毒,ちゅうどく,poisoning,JLPT_1 JLPT,LzJ=jxfHor
中腹,ちゅうふく,"mountain side, halfway up",JLPT_1 JLPT,tB+gKvvwou
中立,ちゅうりつ,neutrality,JLPT_1 JLPT,PZFB#``%5o
中和,ちゅうわ,"neutralize, counteract",JLPT_1 JLPT,nyH&P(=%8Y
～著,～ちょ,written by ~,JLPT_1 JLPT,fQ0a}K7p9f
腸,ちょう,"bowels, intestines",JLPT_1 JLPT,K%kn{5[S%7
蝶,ちょう,butterfly,JLPT_1 JLPT,q;0HqmYw1-
超,ちょう,"super-, ultra-, hyper-",JLPT_1 JLPT,Eiftj43[ej
調印,ちょういん,"signature, sign, sealing",JLPT_1 JLPT,+X8b+]_hF
聴覚,ちょうかく,the sense of hearing,JLPT_1 JLPT,C>6Ay%IdDe
長官,ちょうかん,"chief, (government) secretary",JLPT_1 JLPT,"H,v:QJS0Yi"
聴講,ちょうこう,"lecture attendance, auditing",JLPT_1 JLPT,dMxJpHdu-m
徴収,ちょうしゅう,"collection, levy",JLPT_1 JLPT,LIId5$2fh5
聴診器,ちょうしんき,stethoscope,JLPT_1 JLPT,A2>D_NQ`=%
調停,ちょうてい,"arbitration, conciliation, mediation",JLPT_1 JLPT,zrfL7jNQ@_
重複,ちょうふく,"duplication, repetition, overlapping, redundancy, restoration",JLPT_1 JLPT,yXhchN!{a9
長編,ちょうへん,"long (e.g., novel, film)",JLPT_1 JLPT,u19=nL^X<]
重宝,ちょうほう,"convenient, useful",JLPT_1 JLPT,P`*HZ|)=W)
調理,ちょうり,cooking,JLPT_1 JLPT,P`dt.f6=&.
調和,ちょうわ,harmony,JLPT_1 JLPT,MQV-Mk:gSq
ちょくちょく,ちょくちょく,"often, frequently, now and then, occasionally",JLPT_1 JLPT,eXEksqIu&w
直面,ちょくめん,confrontation,JLPT_1 JLPT,Q%puR-vfcY
著書,ちょしょ,"literary work, book",JLPT_1 JLPT,k8We;qzOF?
貯蓄,ちょちく,savings,JLPT_1 JLPT,yk~={SS:?P
直感,ちょっかん,"intuition, instinct",JLPT_1 JLPT,QySp}y0;^p
著名,ちょめい,"well-known, noted, celebrated",JLPT_1 JLPT,X^slZ{jL{
ちらっと,ちらっと,"at a glance, by accident",JLPT_1 JLPT,N3Y^D/sd+D
塵,ちり,"dust, dirt",JLPT_1 JLPT,E+SU)Yck+x
塵取り,ちりとり,dustpan,JLPT_1 JLPT,APKgG.~B~%
賃金,ちんぎん,wages,JLPT_1 JLPT,R~b_`JWOQ
沈殿,ちんでん,"precipitation, deposition, settlement",JLPT_1 JLPT,G+XQh2h;J
沈没,ちんぼつ,"sinking, foundering",JLPT_1 JLPT,iW4PqKe`G4
沈黙,ちんもく,"silence, reticence",JLPT_1 JLPT,px*6fcGx;&
陳列,ちんれつ,"exhibition, display, show",JLPT_1 JLPT,iwMSM}M#]k
追及,ついきゅう,"investigation, inquiry",JLPT_1 JLPT,noU*13b5O-
追跡,ついせき,pursuit,JLPT_1 JLPT,x&s%FCI5Z$
追放,ついほう,"exile, banishment",JLPT_1 JLPT,wlC&^*I(#k
費やす,ついやす,"to spend, to devote, to waste",JLPT_1 JLPT,H-?H<E[N4R
墜落,ついらく,"falling, crashing",JLPT_1 JLPT,GIlG86j>ft
痛感,つうかん,"feeling keenly, fully realizing",JLPT_1 JLPT,w#*!ZaG>/&
通常,つうじょう,"common, normal, usual",JLPT_1 JLPT,CK7#B(npW6
痛切,つうせつ,"keen, deep",JLPT_1 JLPT,P)gMK#>#mQ
杖,つえ,cane,JLPT_1 JLPT,E%FRI/LaC<
使い道,つかいみち,use,JLPT_1 JLPT,C.3OB5&{uj
仕える,つかえる,"to serve, to work for",JLPT_1 JLPT,"yJ9cY,O`h("
司る,つかさどる,"to rule, to govern, to administer",JLPT_1 JLPT,N0ki8Oo?OJ
つかの間,つかのま,"moment, brief time,",JLPT_1 JLPT,"HjZRq7,M3q"
月並,つきなみ,"conventional, trite, common",JLPT_1 JLPT,"s,jIH8HGr)"
継目,つぎめ,"joint, seam",JLPT_1 JLPT,g`*Hbj}:;n
尽きる,つきる,"to be used up, to be run out",JLPT_1 JLPT,D@MfPrj.$e
尽くす,つくす,"to exhaust, to run out; to devote, to serve",JLPT_1 JLPT,du~n(l-y;V
つくづく,つくづく,"completely, really",JLPT_1 JLPT,sr:&|?%)^o
作り,つくり,"make up, structure, physique",JLPT_1 JLPT,k)o<GJT`g{
造り,つくり,"make up, structure, physique",JLPT_1 JLPT,yc(=JOoe^y
繕う,つくろう,"to mend, to repair",JLPT_1 JLPT,rVgUbJ=*17
付け加える,つけくわえる,to add one thing to another,JLPT_1 JLPT,G(BFo.4q2m
告げる,つげる,to inform,JLPT_1 JLPT,<m$M~A%1_
つじつま (はなしの～),つじつま (はなしの～),"coherence, consistency",JLPT_1 JLPT,jvc[~0R.1u
筒,つつ,"pipe, tube",JLPT_1 JLPT,w^XrZ[jgo`
突く,つつく,"to thrust, to strike, to attack; to poke, to nudge, to pick at",JLPT_1 JLPT,B*u&&$(Hd.
突っ突く,つっつく,to prompt someone,JLPT_1 JLPT,"p5=i4N,JuA"
謹む,つつしむ,"to be careful, to be chaste or discreet",JLPT_1 JLPT,gh_.MQ25nu
突っ張る,つっぱる,"to support, to become stiff; to thrust (ones opponent), to stick to (ones opinion), to insist on",JLPT_1 JLPT,J%0:#u3#VS
務まる,つとまる,"be equal, be fit",JLPT_1 JLPT,cvC_+6=O[(
勤め先,つとめさき,place of work,JLPT_1 JLPT,d%0{lsg|M/
努めて,つとめて,"make an effort!, work hard!",JLPT_1 JLPT,ie5f<%K4c(
津波,つなみ,"tsunami, tidal wave",JLPT_1 JLPT,MNnk0OWf1x
つねる,つねる,to pinch,JLPT_1 JLPT,uFreoT2Btm
角,つの,horn,JLPT_1 JLPT,de#UEAK(5-
募る,つのる,"to invite, to solicit help, participation, etc",JLPT_1 JLPT,LoJ`r.LWA^
唾,つば,"saliva, spit, sputum",JLPT_1 JLPT,BsP8}KfBI.
呟く,つぶやく,"to mutter, to murmur",JLPT_1 JLPT,ug.@5E|3HH
つぶら,つぶら,"round, rotund",JLPT_1 JLPT,ef4-=?4kR%
つぶる (めを～),つぶる (めを～),to close the eyes,JLPT_1 JLPT,ndE`WwYDbY
壷,つぼ,"jar, pot, vase",JLPT_1 JLPT,C3S8JvZPeU
蕾,つぼみ,"bud, flower bud",JLPT_1 JLPT,"QMJ,;+-HP?"
連なる,つらなる,"to extend, to stretch out, to stand in a row",JLPT_1 JLPT,mp~Cp%LGWd
貫く,つらぬく,to go through,JLPT_1 JLPT,j32^3)_a~A
連ねる,つらねる,"to link, to join, to put together",JLPT_1 JLPT,"f,+4Zn,xV["
釣り鐘,つりがね,temple bell (for striking),JLPT_1 JLPT,NCQt3~fkfu
吊り革,つりかわ,strap,JLPT_1 JLPT,djH0o!(*c9
手当,てあて,"allowance, compensation; treatment",JLPT_1 JLPT,"re,MYOrC&P"
定義,ていぎ,definition,JLPT_1 JLPT,Ju;[Z@>(rL
提供,ていきょう,"offer, program sponsoring",JLPT_1 JLPT,nfoi|;u&u/
提携,ていけい,"cooperation, tie-up, joint business",JLPT_1 JLPT,LK&~}-CW`X
体裁,ていさい,"decency, style, form, appearance",JLPT_1 JLPT,Pn+88/;c&{
提示,ていじ,"presentation, exhibit, suggest, citation",JLPT_1 JLPT,"ghC1,HWr`q"
ティシュペーパー,ティシュペーパー,tissue,JLPT_1 JLPT,E?F_x/Bz#;
定食,ていしょく,"fixed-price lunch, set meal, dinner",JLPT_1 JLPT Intermediate_Japanese_Ln.13 Intermediate_Japanese,dh@a8noi3!
訂正,ていせい,"correction, revision",JLPT_1 JLPT,xK_nbbN*:9
停滞,ていたい,"stagnation, tie-up, congestion, retention",JLPT_1 JLPT,IS{H3A{d1v
邸宅,ていたく,"mansion, residence",JLPT_1 JLPT,y<*6&i/ulR
定年,ていねん,retirement age,JLPT_1 JLPT,L&j?pv3_Qz
堤防,ていぼう,"bank, weir",JLPT_1 JLPT,vS/&|1=DC6
手遅れ,ておくれ,being (too); belated treatment,JLPT_1 JLPT,nekju?5ubj
でかい,でかい,huge,JLPT_1 JLPT,Jx@s8-_D#U
手掛かり,てがかり,"hint, clue, key",JLPT_1 JLPT,tv6_fmP+C^
手掛ける,てがける,"to handle, to manage, to work with",JLPT_1 JLPT,b`U6.}VMxH
手数,てかず,"trouble, labor, handling",JLPT_1 JLPT,JN-JN1T)fO
手軽,てがる,"easy, simple, cheap",JLPT_1 JLPT,O$[ge5&iL_
適応,てきおう,"adaptation, accommodation, conformity",JLPT_1 JLPT,qk3tIV:T3#
適宜,てきぎ,suitability,JLPT_1 JLPT,jN;;V2!rB&
適性,てきせい,aptitude,JLPT_1 JLPT,piX3]-NbDU
できもの,できもの,"boil, rash",JLPT_1 JLPT,O_GU07-J5^
手際,てぎわ,"performance, skill, tact",JLPT_1 JLPT,bEAk|h>/cN
出くわす,でくわす,"to happen to meet, to come across",JLPT_1 JLPT,Q2(sjkHGlO
手順,てじゅん,"process, procedure, protocol",JLPT_1 JLPT Intermediate_Japanese_Ln.12 Intermediate_Japanese,c1%awvoN<G
手錠,てじょう,"handcuffs, manacles",JLPT_1 JLPT,M]H9j1Gt/U
手数,てすう,"trouble, labor, handling",JLPT_1 JLPT,f]Aus5bfMZ
デコレーション,デコレーション,decoration,JLPT_1 JLPT,K-]Gk*htnp
手近,てぢか,"near, handy, familiar",JLPT_1 JLPT,I~^!M@4Nmr
てっきり,てっきり,"surely, certainly, beyond doubt",JLPT_1 JLPT,K?Vg%~I#2j
鉄鋼,てっこう,iron and steel,JLPT_1 JLPT,rVT@BH(A<O
デッサン,デッサン,rough sketch (FRE: dessin),JLPT_1 JLPT,E=Z>y*~.3/
徹する,てっする,"to devote oneself, to believe in",JLPT_1 JLPT,"vaiF^,!jUj"
てっぺん,てっぺん,"top, summit, apex",JLPT_1 JLPT,e*DdFUG2(%
鉄棒,てつぼう,"iron rod, crowbar, horizontal bar (gymnastics)",JLPT_1 JLPT,r<o!(5nPnk
出直し,でなおし,"adjustment, touch up",JLPT_1 JLPT,PF+k$MO93w
掌,てのひら,the palm,JLPT_1 JLPT,D(Up6FVIZ(
手配,てはい,"arrangement, search (by police)",JLPT_1 JLPT,J>A}Co`l`L
手筈,てはず,"arrangement, plan, program",JLPT_1 JLPT,O--?RK?-XP
手引,てびき,"guidance, guide, introduction",JLPT_1 JLPT,J{/gJ9FsV[
手本,てほん,"model, pattern",JLPT_1 JLPT,"t|h[1W,pPs"
手回し,てまわし,"preparations, arrangements",JLPT_1 JLPT,dy-/j^Gui]
手元,てもと,"(money) on hand or at home, one's purse; usual skill",JLPT_1 JLPT,tu&}1&?g%w
デモンストレーション,デモンストレーション,demonstration,JLPT_1 JLPT,I55gT%~:[j
照り返す,てりかえす,"to reflect, to throw back light",JLPT_1 JLPT,kIkT2-(*J3
テレックス,テレックス,"telex, teletypewriter exchange",JLPT_1 JLPT,v1+D>d&5H.
手分け,てわけ,division of labor,JLPT_1 JLPT,m#VeALIb8e
天,てん,"heaven, sky",JLPT_1 JLPT,NGMN.ktbZT
田園,でんえん,"country, rural districts",JLPT_1 JLPT,u^Yf4=SXt+
天下,てんか,"the world, whole country",JLPT_1 JLPT,c`j(?T6s|2
転回,てんかい,"revolution, rotation",JLPT_1 JLPT,CdUnq5y&]D
連休,れんきゅう,consecutive holidays,JLPT_1 JLPT,v&B%&=.umW
レンジ,レンジ,"range, stove",JLPT_1 JLPT,"jL!E`UXR^,"
連日,れんじつ,every day,JLPT_1 JLPT,CSkupzR%yX
連帯,れんたい,solidarity,JLPT_1 JLPT,d+1viQ!EW$
レンタカー,レンタカー,rented car,JLPT_1 JLPT,LHb}$Ksd`G
連中,れんちゅう,"colleagues, company, a lot",JLPT_1 JLPT,fcpKtyDAP?
レントゲン,レントゲン,X-ray (lit: Roentgen),JLPT_1 JLPT,GHk0mkE1#{
連邦,れんぽう,"commonwealth, federation of states",JLPT_1 JLPT,xfk/&QS*u}
連盟,れんめい,"league, union, alliance",JLPT_1 JLPT,rV)jw]&6Ih
老衰,ろうすい,"senility, senile decay",JLPT_1 JLPT,w1ZJJ7QWeX
朗読,ろうどく,"reading aloud, recitation",JLPT_1 JLPT,El2iMtJ(Sl
浪費,ろうひ,"waste, extravagance",JLPT_1 JLPT,u{Vu7w)%?(
労力,ろうりょく,"labor, effort, trouble",JLPT_1 JLPT,qiD=dg1#y~
ロープウエイ,ロープウエイ,"ropeway, aerial tram",JLPT_1 JLPT,pKV@$<+q~Q
ロープ,ロープ,rope,JLPT_1 JLPT,uDO_!v|0Dd
ろくな,ろくな,"satisfactory, decent",JLPT_1 JLPT,s_@NG</ZI-
露骨,ろこつ,"blunt, outspoken; conspicuous; broad, suggestive",JLPT_1 JLPT,okKA1R-|_f
ロマンチック,ロマンチック,romantic,JLPT_1 JLPT,M?mRP8})iJ
論議,ろんぎ,discussion,JLPT_1 JLPT,c_VVnx7{Qw
論理,ろんり,logic,JLPT_1 JLPT,L6>bmEs.Go
惑星,わくせい,planet,JLPT_1 JLPT,i(EF_1YXl@
技,わざ,"art, technique",JLPT_1 JLPT,BM:PE.Zf/W
わざわざ,わざわざ,"take the trouble (to do), doing something especially rather than incidentally",JLPT_1 JLPT Intermediate_Japanese_Ln.9 Intermediate_Japanese,t+s8u__g5@
煩わしい,わずらわしい,"burdensome, troublesome, complicated",JLPT_1 JLPT Intermediate_Japanese_Ln.15 Intermediate_Japanese,d%nLdUaXBB
渡り鳥,わたりどり,"migratory bird, bird of passage",JLPT_1 JLPT,OW4.0`K.za
ワット,ワット,watt,JLPT_1 JLPT,Cl9:c$w_K0
詫び,わび,apology,JLPT_1 JLPT,AUUCTG`g4{
和文,わぶん,"Japanese text, sentence in Japanese",JLPT_1 JLPT,hA!eAFwp%C
藁,わら,straw,JLPT_1 JLPT,IT5]>S[<%w
～割,～わり,~ percent,JLPT_1 JLPT,lrri&x/?!~
割当,わりあて,"allotment, allocation, quota",JLPT_1 JLPT,IlKj$LsL25
割込む,わりこむ,"to cut in, to disturb",JLPT_1 JLPT,"ItKL,F,rvP"
悪者,わるもの,"bad fellow, rascal",JLPT_1 JLPT,zqrlJ[/)nS
我,われ,"me, oneself, self, ego",JLPT_1 JLPT,Cj(Z-pN+6@
捗る,はかどる,"to make progress, to move right ahead (with the work), to advance",JLPT_1 JLPT,LcVyrW<_Ko
はかない,はかない,"short-lived, momentary, ephemeral",JLPT_1 JLPT,wqukd{`F!4
ばかばかしい,ばかばかしい,stupid,JLPT_1 JLPT,PG3w`deiE$
破棄,はき,"revocation, annulment, breaking (e.g., treaty)",JLPT_1 JLPT,bm7xC^8X(_
剥ぐ,はぐ,"to tear off, to peel off, to rip off",JLPT_1 JLPT,D@e1MI=??R
迫害,はくがい,persecution,JLPT_1 JLPT,ApZ+iCu%0a
薄弱,はくじゃく,"feebleness, weakness, weak",JLPT_1 JLPT,f:hfy$ygWT
白状,はくじょう,confession,JLPT_1 JLPT,J/Jj0`N>b{
漠然,ばくぜん,"obscure, vague, equivocal",JLPT_1 JLPT,z<3ukk)iX!
爆弾,ばくだん,bomb,JLPT_1 JLPT,qYU+(QByX-
爆破,ばくは,"blast, explosion, blow up",JLPT_1 JLPT,"m),XrBltSD"
暴露,ばくろ,"disclosure, exposure, revelation",JLPT_1 JLPT,i/U;Q_t$DD
励ます,はげます,"to encourage, to cheer, to raise (the voice)",JLPT_1 JLPT Intermediate_Japanese_Ln.13 Intermediate_Japanese,Ov]Au<DThv
励む,はげむ,"to be zealous, to make an effort",JLPT_1 JLPT,eRMmv1gB8h
剥げる,はげる,"to come off, to be worn off, to fade, to discolor",JLPT_1 JLPT,m#-VcH[ruD
化ける,ばける,"to disguise, to take the form of",JLPT_1 JLPT,"zsj~iuc<,S"
派遣,はけん,"dispatch, send",JLPT_1 JLPT,xZEi_Ueutn
恥,はじ,"shame, embarrassment",JLPT_1 JLPT,H_9U]_^tqP
弾く,はじく,"to play (piano, guitar)",JLPT_1 JLPT,p02dcV&o1#
パジャマ,パジャマ,pajamas,JLPT_1 JLPT,Ipo@;IW-Nr
恥じらう,はじらう,"to feel shy, to be bashful, to blush",JLPT_1 JLPT,"D}9,{%uTed"
恥じる,はじる,to feel ashamed,JLPT_1 JLPT,p`-?T7SXQx
橋渡し,はしわたし,"bridge building', mediation",JLPT_1 JLPT,l%|j(`9GzE
弾む,はずむ,"to bounce, to be encouraged, to splurge on",JLPT_1 JLPT,jr]t()sL{)
破損,はそん,damage,JLPT_1 JLPT,AcKSLKW:yW
叩く,はたく,"to strike, to clap, to dust, to beat",JLPT_1 JLPT,"dWYi~RDgh,"
裸足,はだし,barefoot,JLPT_1 JLPT,"po~Uf#TR,"
果たす,はたす,"to accomplish, to fulfill, to carry out, to achieve",JLPT_1 JLPT,"DK+O{$,$^%"
蜂蜜,はちみつ,honey,JLPT_1 JLPT,t2`Wi>Wvpr
パチンコ,パチンコ,pachinko (Japanese pinball),JLPT_1 JLPT,"N,S-[g<N~X"
罰,ばつ,"punishment, penalty",JLPT_1 JLPT,pak.tgGX7x
発育,はついく,"(physical) growth, development",JLPT_1 JLPT,r)!<G?/hIO
発芽,はつが,germination,JLPT_1 JLPT,odw.?IsV+e
発掘,はっくつ,"excavation, exhumation; discovery (e.g., new talent)",JLPT_1 JLPT,EM>uH;4cf/
発言,はつげん,"utterance, speech, proposal",JLPT_1 JLPT,LH_cLO;>A#
バッジ,バッジ,badge,JLPT_1 JLPT,yC^3FORnX|
発生,はっせい,"outbreak, spring forth, occurrence",JLPT_1 JLPT,[~75YIE]^
仕立てる,したてる,"to tailor, to make, to prepare",JLPT_1 JLPT,c;3A;W&iox
下取り,したどり,"trade in, part exchange",JLPT_1 JLPT,x00~X}Z@;z
下火,したび,"burning low, waning, declining",JLPT_1 JLPT,GXttEHji#P
実,じつ,"fruit, good result",JLPT_1 JLPT,"O,>]AbA1/T"
実家,じっか,(one's parents') home,JLPT_1 JLPT,m9e#UdET8v
失格,しっかく,"disqualification, elimination, incapacity (legal)",JLPT_1 JLPT,h!}VE0Z-kV
質疑,しつぎ,question,JLPT_1 JLPT,Mk?<?~7ejy
失脚,しっきゃく,"losing one's standing, being overthrown, falling",JLPT_1 JLPT,dyF+u*87v/
実業家,じつぎょうか,"industrialist, businessman",JLPT_1 JLPT,j8A-]Sd~|q
シック,シック,chic,JLPT_1 JLPT,b].GYST!sM
じっくり,じっくり,"deliberately, carefully",JLPT_1 JLPT,OuD=.N_4bL
躾,しつけ,"discipline, training",JLPT_1 JLPT,p&pKDPj+ET
躾ける,しつける,"to discipline, to teach manners",JLPT_1 JLPT,M=EeDC2V^e
実践,じっせん,"practice, put into practice",JLPT_1 JLPT,lCEkku)Adc
質素,しっそ,"simplicity, modesty, frugality",JLPT_1 JLPT,Lg&>>9*&@$
実態,じったい,"truth, fact",JLPT_1 JLPT,r05!(zrd*p
失調,しっちょう,"lack of harmony, imbalance",JLPT_1 JLPT,wL|Xhp<^m}
嫉妬,しっと,jealousy,JLPT_1 JLPT,"II[T1j,nrR"
実費,じっぴ,"actual expense, cost price",JLPT_1 JLPT,"Brcf8cxL,]"
指摘,してき,"pointing out, identification",JLPT_1 JLPT,0XMUSx1~^
自転,じてん,"rotation, spin",JLPT_1 JLPT,eZnBlzL^Oi
助動詞,じょどうし,auxiliary verb,JLPT_1 JLPT,MGBzC/KjZ/
淑やか,しとやか,graceful,JLPT_1 JLPT,cs-RRQGVDP
萎びる,しなびる,"to shrivel, to fade",JLPT_1 JLPT,n39PUN5yKB
シナリオ,シナリオ,scenario,JLPT_1 JLPT,mcEC.#phJ/
しなやか,しなやか,"supple, flexible, elastic",JLPT_1 JLPT,"llcgEUgd,}"
屎尿,しにょう,human waste,JLPT_1 JLPT,L{NJwSJvE1
地主,じぬし,landlord,JLPT_1 JLPT,P7lP?kfIYU
凌ぐ,しのぐ,"to outdo, to surpass; to endure",JLPT_1 JLPT,G74MSKaZvn
芝,しば,lawn,JLPT_1 JLPT,M1OofFOiDR
始発,しはつ,first train,JLPT_1 JLPT,b5g^3snh;^
耳鼻科,じびか,otolaryngology,JLPT_1 JLPT,M#I&@5u]tl
私物,しぶつ,"private property, personal effects",JLPT_1 JLPT,vg>TaiCbc?
しぶとい,しぶとい,"tenacious, stubborn",JLPT_1 JLPT,mEFQwL`E!]
司法,しほう,administration of justice,JLPT_1 JLPT,^h2%#WFiG
始末,しまつ,disposal; cleaning up afterwards,JLPT_1 JLPT,xVDH)/d;?h
染みる,しみる,to soak; pierce,JLPT_1 JLPT,uv-Quw{L2O
使命,しめい,"mission, errand, message",JLPT_1 JLPT,G+Vq)M-:^P
地元,じもと,local,JLPT_1 JLPT,v:38b>tQ|E
視野,しや,"field of vision, outlook",JLPT_1 JLPT,MXdrD7jy4!
弱,じゃく,"delicate, supple",JLPT_1 JLPT,nRYFcY_m8}
