expression,reading,meaning,tags,guid
似合う,にあう,"to suit (a person), to match (clothing), (something) becomes (someone)",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.11,jtNV<xuHWD
煮える,にえる,"to boil, to cook, to be cooked",JLPT JLPT_2 JLPT_3,"bik,,M3:tN"
苦手,にがて,"poor (at), weak (in), dislike (of)",JLPT JLPT_2 JLPT_3,M3gYUPwtEh
握る,にぎる,"to grasp, to seize, to mold sushi",JLPT JLPT_2 JLPT_3,vmSd+R!f5d
日,にち,day,JLPT JLPT_2 JLPT_3,Nod.Sq)g|g
日常,にちじょう,"ordinary, regular, everyday",JLPT JLPT_2 JLPT_3,m=K]ZkdB>_
日光,にっこう,sunlight,JLPT JLPT_2 JLPT_3,O|V6=xs6Hv
日中,にっちゅう,"daytime, broad daylight",JLPT JLPT_2 JLPT_3,1%wJTAZoF
にっこり,にっこり,"smile sweetly, smile, grin",JLPT JLPT_2 JLPT_3,A?rMl+E(~y
日本,にっぽん,Japan,JLPT JLPT_2 JLPT_3,xVTGJL[~Hv
日本,にほん,Japan,JLPT JLPT_3 JLPT_2 Genki_Ln.1 Genki,"PdXU2>,+,$"
入場,にゅうじょう,"entrance, admission, entering",JLPT JLPT_2 JLPT_3,zYrH7+;Jc+
煮る,にる,"to boil, to cook",JLPT JLPT_2 JLPT_3,"GsAuw,hW%."
人気,にんき,popularity,JLPT JLPT_2 JLPT_3,IO!K5zC:])
人間,にんげん,"human being, person",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.11,to[4Ed0}
抜く,ぬく,"to extract, to omit, to unplug",JLPT JLPT_2 JLPT_3,J$S#dr#O.=
抜ける,ぬける,"to come out, to fall out, to be omitted",JLPT JLPT_2 JLPT_3,J{iiC<@SQ{
布,ぬの,cloth,JLPT JLPT_2 JLPT_3,q$ysjT]VCx
濡らす,ぬらす,"to wet, to soak",JLPT JLPT_2 JLPT_3,z@Vcw1=;j2
根,ね,root,JLPT JLPT_2 JLPT_3,d=p6h26.c<
値,ね,"value, price, cost",JLPT JLPT_2 JLPT_3,EQ[K4a8j3!
願い,ねがい,"desire, wish, request",JLPT JLPT_2 JLPT_3,sUyGKFZ%Xv
願う,ねがう,"to desire, to wish, to request",JLPT JLPT_2 JLPT_3,2e?!QE;A1
鼠,ねずみ,"mouse, rat",JLPT JLPT_2 JLPT_3,G}*K+YvkrL
熱帯,ねったい,tropics,JLPT JLPT_2 JLPT_3,kkWXGyi|&~
熱中,ねっちゅう,"enthusiasm, zeal, mania",JLPT JLPT_2 JLPT_3,lPMoEzcLqx
年間,ねんかん,year,JLPT JLPT_2 JLPT_3,d_NdY-B:AA
年月,ねんげつ,months and years,JLPT JLPT_2 JLPT_3,p^QZ#pHDS+
年中,ねんじゅう,"whole year, always, everyday",JLPT JLPT_2 JLPT_3,E0SJPrLvM7
年代,ねんだい,"age, era, period",JLPT JLPT_2 JLPT_3,wqq!d<%$gr
年齢,ねんれい,"age, years",JLPT JLPT_2 JLPT_3,"lI,ZQ1?Z/$"
野,の,field,JLPT JLPT_2 JLPT_3,y-+2`{({f&
能,のう,"being skilled in, nicely, properly",JLPT JLPT_2 JLPT_3,m[Pt*UAu7d
農家,のうか,"farmer, farm family",JLPT JLPT_2 JLPT_3,v*vXrV&l.l
農業,のうぎょう,agriculture,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.10,A3L<i~4B/)
農民,のうみん,"farmers, peasants",JLPT JLPT_2 JLPT_3,l^C||-Q@FF
能力,のうりょく,"ability, faculty",JLPT JLPT_2 JLPT_3,PQ%>W3<m<u
ノー,ノー,no,JLPT JLPT_2 JLPT_3,A$DCH!&r|T
軒,のき,eaves,JLPT JLPT_2 JLPT_3,DjCz-B0?P;
残す,のこす,"to leave (behind, over), to save, to reserve",JLPT JLPT_2 JLPT_3,G9}3C/kn`n
残り,のこり,"remaining, left-over",JLPT JLPT_2 JLPT_3,1Ev%4g:!#
乗せる,のせる,"to place on (something), to take on board",JLPT JLPT_2 JLPT_3,P;&]8~|B5t
載せる,のせる,to place on (something); to publish,JLPT JLPT_2 JLPT_3,c~;t;&Vnza
覗く,のぞく,"to peek in, to look in",JLPT JLPT_2 JLPT_3,Hy+I.kN0`%
除く,のぞく,"to remove, to exclude, to except",JLPT JLPT_2 JLPT_3,y<H]05[a~3
望み,のぞみ,"wish, desire, (a) hope",JLPT JLPT_2 JLPT_3,QMT.-k$<Eb
望む,のぞむ,"to desire, to wish for; to view",JLPT JLPT_2 JLPT_3,"eI17,m{o4{"
後,のち,"afterwards, since then",JLPT JLPT_2 JLPT_3,Rbg3w%yZT]
ノック,ノック,knock; fungo (baseball),JLPT JLPT_2 JLPT_3,I|?mZ`76Sc
伸ばす,のばす,"to extend, to stretch, to reach out",JLPT JLPT_2 JLPT_3,xaB1#1Nz$
延ばす,のばす,"to extend, to stretch, to reach out",JLPT JLPT_2 JLPT_3,MCU^h_@4jl
伸びる,のびる,"to extend, to make progress, to grow",JLPT JLPT_2 JLPT_3,BVa+StSI^2
延びる,のびる,to be prolonged,JLPT JLPT_2 JLPT_3,h;x99>{wy|
述べる,のべる,"to state, to express, to mention",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,vf(j*ek(yX
上る,のぼる,"to ascend, to go up, to climb",JLPT JLPT_2 JLPT_3,n99IdD&<1l
昇る,のぼる,"to arise, to ascend, to go up",JLPT JLPT_2 JLPT_3,B@kvH2BlIF
載る,のる,"to appear (in print), to be recorded",JLPT JLPT_2 JLPT_3,Nibr^Gs/g<
のんびり,のんびり,"carefree, at leisure",JLPT JLPT_3 JLPT_2 Genki_Ln.22 Genki,lW(_0K#qr1
場,ば,"place, field (physics)",JLPT JLPT_2 JLPT_3,GDd)tLjDFI
はあ (かん),はあ (かん),(sigh),JLPT JLPT_2 JLPT_3,q->2~QuZ7t
パーセント,パーセント,percent,JLPT JLPT_2 JLPT_3,tRJyHS5V6y
灰,はい,ash,JLPT JLPT_2 JLPT_3,yp;].asZlp
梅雨,ばいう,rainy season,JLPT JLPT_2 JLPT_3,PSy.Vi_[#
バイオリン,バイオリン,violin,JLPT Genki_Ln.13 JLPT_3 JLPT_2 Genki,P0|;%A4sXQ
ハイキング,ハイキング,hiking,JLPT JLPT_2 JLPT_3,HcQ1$Os%x4
配達,はいたつ,"delivery, distribution",JLPT JLPT_2 JLPT_3,xw:Qj132Wm
パイプ,パイプ,pipe; channels official or otherwise,JLPT JLPT_2 JLPT_3,l4YS(}+dg9
俳優,はいゆう,"actor, actress, performer",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,fZuFXWr:[`
パイロット,パイロット,pilot,JLPT JLPT_2 JLPT_3,bJuDn%>JBm
生える,はえる,"to grow, to spring up; to cut (teeth)",JLPT JLPT_2 JLPT_3,H`:KnzwCJZ
墓,はか,"grave, tomb",JLPT JLPT_2 JLPT_3,"wyd?,|D3$8"
馬鹿,ばか,"fool, idiot",JLPT JLPT_2 JLPT_3,NNq|t=8Aut
博士,はかせ,"doctorate, PhD., doctor",JLPT JLPT_2 JLPT_3,ya}G1t{rx^
計る,はかる,"to measure, to weigh, to survey",JLPT JLPT_2 JLPT_3,r=0WeQKi!d
量る,はかる,"to measure, to weigh, to survey",JLPT JLPT_2 JLPT_3,CRts&/>]cr
測る,はかる,"to measure, to weigh, to survey",JLPT JLPT_2 JLPT_3,E)0?EIUz7g
掃く,はく,"to sweep, to brush, to gather up",JLPT JLPT_2 JLPT_3,vSCJIFU380
吐く,はく,"to throw up, to vomit",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.12,wVP@*4xm(:
拍手,はくしゅ,"clapping hands, applause",JLPT JLPT_2 JLPT_3,QlF4N)gbDJ
莫大,ばくだい,"enormous, vast",JLPT JLPT_2 JLPT_3,E~?/H3*fy6
爆発,ばくはつ,"explosion, detonation, eruption",JLPT JLPT_2 JLPT_3,g9VYFn:WwV
博物館,はくぶつかん,museum,JLPT JLPT_2 JLPT_3,LpU/`O$e<h
激しい,はげしい,"violent, vehement, intense",JLPT JLPT_2 JLPT_3,v6}uu]rF:b
はさみ,はさみ,scissors,JLPT JLPT_2 JLPT_3,eD|fBc0re3
破産,はさん,(personal) bankruptcy,JLPT JLPT_2 JLPT_3,f7-bX^)CWC
端,はし,"end (e.g., of street), edge, margin",JLPT JLPT_2 JLPT_3,lap$^>s}*W
始まり,はじまり,"origin, beginning",JLPT JLPT_2 JLPT_3,I]JL:M+y+M
パス,パス,"path, pass (in games)",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.10,hnnWC$6?3f
外す,はずす,"to unfasten, to remove",JLPT JLPT_2 JLPT_3,nj2An#}L(c
パスポート,パスポート,passport,JLPT JLPT_2 JLPT_3,jjzXZ[V)~Q
外れる,はずれる,"to be disconnected, to be out (e.g., of gear)",JLPT JLPT_2 JLPT_3,r]URt`fp_5
旗,はた,flag,JLPT JLPT_2 JLPT_3,dNY/1a;w#%
肌,はだ,skin,JLPT JLPT_2 JLPT_3,gmj^ZD0zR@
裸,はだか,"naked, nude",JLPT JLPT_2 JLPT_3,O|p6i=|2+#
畑,はたけ,"field, patch",JLPT JLPT_2 JLPT_3,rk<p3A[!PW
働き,はたらき,"work, labor",JLPT JLPT_2 JLPT_3,G[F:Wb:]Y%
バッグ,バッグ,bag,JLPT JLPT_2 JLPT_3,^7.n+J;iq
発見,はっけん,"discovery, detection, finding",JLPT JLPT_2 JLPT_3,e1V)m7Fw)7
発行,はっこう,issue (publications),JLPT JLPT_2 JLPT_3,O3&*)a48ia
発車,はっしゃ,departure of a vehicle,JLPT JLPT_2 JLPT_3,ml<@&G38CG
発射,はっしゃ,"firing, shooting, discharge",JLPT JLPT_2 JLPT_3,F/fE`P6yl-
罰する,ばっする,"to punish, to penalize",JLPT JLPT_2 JLPT_3,hbPUdBho_q
発達,はったつ,"development, growth",JLPT JLPT_2 JLPT_3,Fi-WS4m5Vq
ばったり,ばったり,(to meet) by chance,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.11,hf@ltuFXs9
発展,はってん,"development, growth, progress",JLPT JLPT_2 JLPT_3,niC<3l*Uz&
発表,はっぴょう,announcement; publication; presentation,Genki_Ln.15 JLPT JLPT_3 JLPT_2 Genki,q#5&i-N|DX
発明,はつめい,invention,JLPT JLPT_2 JLPT_3,"m%u/3I%I,u"
派手,はで,"showy, flashy, gaudy",JLPT JLPT_2 JLPT_3,t&Cvj}ttRu
話し合う,はなしあう,"to discuss, to talk together",JLPT JLPT_2 JLPT_3,nVR8y%BClP
離す,はなす,"to part, to separate",JLPT JLPT_2 JLPT_3,"zQ6Rm,}F5G"
放す,はなす,"to separate, to set free",JLPT JLPT_2 JLPT_3,P8H2t4/rp$
離れる,はなれる,"(something, someone) separates; parts from; to be apart",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.15 Genki_Ln.23 Genki,Gk<MF_X=YD
放れる,はなれる,"to leave, to get free, to cut oneself off",JLPT JLPT_2 JLPT_3,pQ8K=L1K+c
羽,はね,wing,JLPT JLPT_2 JLPT_3,LCMy2UZmN
羽根,はね,feather,JLPT JLPT_2 JLPT_3,IFw6^-Jg|1
幅,はば,"width, breadth",JLPT JLPT_2 JLPT_3,yuqlNtOC6P
母親,ははおや,mother,JLPT JLPT_2 JLPT_3,gl#dQh*e=R
省く,はぶく,"to omit, to eliminate",JLPT JLPT_2 JLPT_3,hA|}BeGd!`
場面,ばめん,"scene, setting (e.g., of novel)",JLPT JLPT_2 JLPT_3,wCW&}Thr>1
流行る,はやる,"to be popular, to come into fashion",JLPT JLPT_2 JLPT_3,l+WfR9cGsI
腹,はら,"abdomen, belly, stomach",JLPT JLPT_2 JLPT_3,sfZ+Z?`&!R
原,はら,"field, plain",JLPT JLPT_2 JLPT_3,c<(AEgR!*z
バランス,バランス,balance,JLPT JLPT_2 JLPT_3,QVn*9^P55E
針,はり,"needle, hand (e.g., clock)",JLPT JLPT_2 JLPT_3,QA`E9TI{mo
範囲,はんい,"extent, scope, range",JLPT JLPT_2 JLPT_3,r:1!2<WUUN
反抗,はんこう,"opposition, resistance",JLPT JLPT_2 JLPT_3,"IDJ,GPHc09"
犯罪,はんざい,crime,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.10,h9%1~S`/5q
ハンサム,ハンサム,handsome,JLPT JLPT_2 JLPT_3,F8GaX2S*6r
反省,はんせい,"reflection, reconsideration, regret",JLPT JLPT_2 JLPT_3,jl_=K>.y=r
判断,はんだん,"judgment, decision",JLPT JLPT_2 JLPT_3,v@gzHM&*wS
犯人,はんにん,"offender, criminal",JLPT JLPT_3 JLPT_2 Genki Genki_Ln.21,KepmoPPwL&
販売,はんばい,"sale, selling, marketing",JLPT JLPT_2 JLPT_3,c`5qHhM#2.
灯,ひ,light,JLPT JLPT_2 JLPT_3,I||i~_;O|L
ビール,ビール,beer,JLPT Genki_Ln.11 JLPT_3 JLPT_2 Genki,l^Yo8c$buu
被害,ひがい,damage,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.10,tAfC4<pK2g
比較,ひかく,comparison,JLPT JLPT_2 JLPT_3,JGY{<0z3/z
ピクニック,ピクニック,picnic,JLPT JLPT_2 JLPT_3,oc^zhI)pBK
悲劇,ひげき,tragedy,JLPT JLPT_2 JLPT_3,EzhU5X_S}(
飛行,ひこう,"aviation, flight",JLPT JLPT_2 JLPT_3,rAR4=4~Jb^
膝,ひざ,"knee, lap",JLPT JLPT_2 JLPT_3,I?$>s3Mj7%
非常,ひじょう,"emergency, extraordinary, unusual",JLPT JLPT_2 JLPT_3,jIVGL0x@qc
美人,びじん,beautiful person (woman),JLPT JLPT_2 JLPT_3,g|cQb(%])I
額,ひたい,"forehead, brow",JLPT JLPT_2 JLPT_3,K}(BncWd~a
日付,ひづけ,"date, dating",JLPT JLPT_2 JLPT_3,jl00WKL;dH
引越し,ひっこし,"moving, changing residence",JLPT JLPT_2 JLPT_3,"rxV,INx<Hk"
必死,ひっし,"desperation, frantic, inevitable result",JLPT JLPT_2 JLPT_3,nC7R$*m=)e
ぴったり,ぴったり,"exactly, neatly, sharp",JLPT JLPT_2 JLPT_3,gEO0@gf40A
引っ張る,ひっぱる,"to pull, to stretch, to drag",JLPT JLPT_2 JLPT_3,FzRJSNQfTY
否定,ひてい,"negation, denial",JLPT JLPT_2 JLPT_3,hq]bB}D.D
ビデオ,ビデオ,video tape; VCR,JLPT JLPT_3 JLPT_2 Genki_Ln.3 Genki,fVfQ41zUR-
一言,ひとこと,one word,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.12,cb)`=-[#ld
人込み,ひとごみ,crowd of people,JLPT JLPT_2 JLPT_3,ew])gT]]&]
等しい,ひとしい,equal,JLPT JLPT_2 JLPT_3,g*T^:&)[`f
独り,ひとり,"alone, unmarried",JLPT JLPT_2 JLPT_3,CIC9}ZNl+]
一人一人,ひとりひとり,"one by one, each",JLPT JLPT_2 JLPT_3,g/LDWyd~bV
批判,ひはん,criticism,JLPT JLPT_2 JLPT_3,sSt}v%TolX
批評,ひひょう,"criticism, review, commentary",JLPT JLPT_2 JLPT_3,nZusJ0/%}S
秘密,ひみつ,"secret, secrecy",Genki_Ln.17 JLPT JLPT_3 JLPT_2 Genki,K8:/c`_D0>
微妙,びみょう,"delicate, subtle",JLPT JLPT_2 JLPT_3,y[W__*[UUc
紐,ひも,"string, cord",JLPT JLPT_2 JLPT_3,p`?=+t<[ZR
冷やす,ひやす,"to cool, to refrigerate",JLPT JLPT_2 JLPT_3,DSr^r:qjw.
費用,ひよう,"cost, expense",JLPT JLPT_2 JLPT_3,r1KmsC-Y<P
表,ひょう,"table (e.g., Tab 1), chart, list",JLPT JLPT_2 JLPT_3,C+2G67mxr#
秒,びょう,second (60th min),JLPT JLPT_2 JLPT_3,yX.tO*9QI!
評価,ひょうか,"assessment, evaluation",JLPT JLPT_2 JLPT_3,u;D]S#_>Xe
表現,ひょうげん,"expression, presentation",JLPT JLPT_2 JLPT_3,luB++%rSgA
表情,ひょうじょう,facial expression,JLPT JLPT_2 JLPT_3,hyoeK91[Bh
平等,びょうどう,"equality, impartiality, evenness",JLPT JLPT_2 JLPT_3,AJ(ugjSc/!
評判,ひょうばん,"fame, reputation",JLPT JLPT_2 JLPT_3,wS@|p-w%.R
表面,ひょうめん,"surface, outside, face",JLPT JLPT_2 JLPT_3,u`tQMUrn$Y
広がる,ひろがる,"to spread (out), to extend, to stretch, to reach to, to get around",JLPT JLPT_2 JLPT_3,uwnemtdnp7
広げる,ひろげる,"to spread, to extend, to expand, to enlarge",JLPT JLPT_2 JLPT_3,",acb]qNE)"
広める,ひろめる,"to broaden, to propagate",JLPT JLPT_2 JLPT_3,A(+H=R:mLS
品,ひん,"goods; taste, elegance",JLPT JLPT_2 JLPT_3,G((JK!Y$Y=
瓶,びん,bottle,JLPT JLPT_2 JLPT_3,s2SgOi7f``
便,びん,"way, means; flight",JLPT Genki_Ln.10 JLPT_3 JLPT_2 Genki,"hW&&,9z!hz"
ピン,ピン,pin,JLPT JLPT_2 JLPT_3,w[{)#&AAgf
不,ふ,"un(~), non(~), negative prefix",JLPT JLPT_2 JLPT_3,DaVjdKEUb@
不,ぶ,"un(~), non(~), negative prefix",JLPT JLPT_2 JLPT_3,xWoO+hKXb|
無,ぶ,"nothing, naught, nil, zero",JLPT JLPT_2 JLPT_3,"F0,T~)w`pd"
分,ぶ,"dividing, part",JLPT JLPT_2 JLPT_3,o4et&;Hn=[
不安,ふあん,"anxiety, uneasiness",JLPT JLPT_2 JLPT_3,B.}P5XzBC<
風景,ふうけい,scenery,JLPT JLPT_2 JLPT_3,K|bB_b5g2q
夫婦,ふうふ,"married couple, husband and wife",JLPT Genki_Ln.14 Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.14 Genki,vE=+[H1Y=?
笛,ふえ,"flute, whistle",JLPT JLPT_2 JLPT_3,j~98+xAGu/
不可,ふか,"wrong, bad, impossible",JLPT JLPT_2 JLPT_3,c4*Ann{K[p
深まる,ふかまる,to deepen,JLPT JLPT_2 JLPT_3,nFYj_QbHY$
武器,ぶき,"weapon, arms",JLPT JLPT_2 JLPT_3,"k{:ASZ}`4,"
拭く,ふく,"to wipe, to dry",JLPT JLPT_2 JLPT_3,C+1a]]!)6B
服装,ふくそう,"clothes, attire",JLPT JLPT_2 JLPT_3,zfH3Izi6=g
含む,ふくむ,"to contain, to include",JLPT JLPT_2 JLPT_3,qU@`!oQ_~}
含める,ふくめる,to include,JLPT JLPT_2 JLPT_3,Lp<OS_$:v^
袋,ふくろ,"bag, sack",JLPT JLPT_2 JLPT_3,fF&Fkk&[N(
不幸,ふこう,"unhappiness, sorrow, misfortune",JLPT JLPT_2 JLPT_3,n27gAU4MS<
節,ふし,"tune, tone, knob",JLPT JLPT_2 JLPT_3,meTR#p8LaO
無事,ぶじ,"safety, peace",JLPT JLPT_2 JLPT_3,c|X1eKToE(
不思議,ふしぎ,"mystery, curiosity",JLPT JLPT_2 JLPT_3,i2aoaA[Rbt
不自由,ふじゆう,"discomfort, disability, inconvenience",JLPT JLPT_2 JLPT_3,OXxKs56cIo
夫人,ふじん,"wife, Mrs, madam",JLPT JLPT_2 JLPT_3,"L,Jr>b/Q=,"
婦人,ふじん,woman (same as 女性 (じょせい)、女の人 (おんなのひと)),JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,MGNGYZeM?*
不正,ふせい,"injustice, unfairness",JLPT JLPT_2 JLPT_3,J.&5HDb8II
防ぐ,ふせぐ,"to defend (against), to protect, to prevent",JLPT JLPT_2 JLPT_3,O_+;lEJg#]
不足,ふそく,"insufficiency, shortage",JLPT JLPT_2 JLPT_3,Ip|9ih@[9P
舞台,ぶたい,stage (theater),JLPT JLPT_2 JLPT_3,rkMf{ZSRD@
双子,ふたご,"twins, a twin",JLPT JLPT_2 JLPT_3,Bb6Pii78=4
再び,ふたたび,"again, once more, a second time",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,C$(!v<U~%+
普段,ふだん,"in everyday situations, usually, ordinarily",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.15,scK7$1)*7n
縁,ふち,"edge, rim",JLPT JLPT_2 JLPT_3,Nc2^vNEcht
打つ,ぶつ,"to hit, to strike",JLPT JLPT_2 JLPT_3,rp}j9GjVWq
不通,ふつう,"blockade, interruption, stoppage",JLPT JLPT_2 JLPT_3,qN|Fjh.;To
物価,ぶっか,(commodity/consumer) prices,JLPT Genki_Ln.13 Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.6 Genki,ihU<14Ch9m
ぶつかる,ぶつかる,"to strike, to collide with",JLPT JLPT_2 JLPT_3,l|QjAIGc3_
ぶつける,ぶつける,"to knock, to strike hard, to hit and attack",JLPT JLPT_2 JLPT_3,F|EgJ%pFG_
物質,ぶっしつ,"material, substance",JLPT JLPT_2 JLPT_3,Au^iDD.N(f
物理,ぶつり,physics,JLPT JLPT_2 JLPT_3,vOwM[uj*81
筆,ふで,writing brush,JLPT JLPT_2 JLPT_3,AAA2r[Yuck
ふと,ふと,"suddenly, accidentally, incidentally",JLPT JLPT_2 JLPT_3,ueC<>j12PB
部分,ぶぶん,"portion, section, part",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.12,"iSJ`*:5M,+"
不平,ふへい,"complaint, discontent, dissatisfaction",JLPT JLPT_2 JLPT_3,xl2t9%M;*h
不満,ふまん,"dissatisfaction, discontent, complaints",JLPT JLPT_2 JLPT_3,I5+Cu{SM(2
増やす,ふやす,"to increase (v.t.), to add to",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.14,Ar(_{MW+^n
殖やす,ふやす,"to increase, to add to",JLPT JLPT_2 JLPT_3,yaa{zbSv|8
プラス,プラス,plus,JLPT JLPT_2 JLPT_3,IhKRA}1l&s
プラスチック,プラスチック,plastic,JLPT JLPT_2 JLPT_3,fkV!PD4#0R
プラン,プラン,plan,JLPT JLPT_2 JLPT_3,E)+h>:kQ+P
不利,ふり,"disadvantage, drawback",JLPT JLPT_2 JLPT_3,uWj1Y*sKn!
振る,ふる,"to wave, to shake; to sprinkle; to cast (actor)",JLPT JLPT_2 JLPT_3,"re,?~GZ/4O"
震える,ふるえる,"to shiver, to shake, to quake",JLPT JLPT_2 JLPT_3,"E(?h_-A^M,"
ブレーキ,ブレーキ,a brake,JLPT JLPT_2 JLPT_3,J$]6GJ*G:F
触れる,ふれる,"to touch, to feel, to violate",JLPT JLPT_2 JLPT_3,GdRl?vrR-7
プロ,プロ,professional,JLPT JLPT_2 JLPT_3,r@c|.GwEZG
分,ぶん,"dividing, part, segment",JLPT JLPT_2 JLPT_3,B<D}`v5/5#
文,ぶん,sentence,JLPT JLPT_2 JLPT_3,rA-6gilLFb
雰囲気,ふんいき,"atmosphere (e.g., musical), mood, ambiance",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.12,u~WAeLx^(1
分析,ぶんせき,analysis,JLPT JLPT_2 JLPT_3,BW:70ufQAS
文明,ぶんめい,civilization,JLPT JLPT_2 JLPT_3,sa[`h{Q=[9
分野,ぶんや,"field, sphere",JLPT JLPT_2 JLPT_3,H9@l-COvuo
塀,へい,"wall, fence",JLPT JLPT_2 JLPT_3,b`Q#tC3%LL
平均,へいきん,"equilibrium, balance, average",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.5,"Ipp8-,$Ihp"
平和,へいわ,peace,JLPT JLPT_2 JLPT_3,pDR:k1Uvab
別に,べつに,"(not) particularly, nothing",JLPT JLPT_2 JLPT_3,N>j!Oh:%5^
減らす,へらす,"to decrease, to diminish",JLPT JLPT_2 JLPT_3,L|9vM+.g[_
減る,へる,"to decrease (in size or number), to diminish",JLPT JLPT_2 JLPT_3,M^Mg^hFF~i
ベルト,ベルト,Belt for western clothes,JLPT JLPT_2 JLPT_3,GTcb.}|Giw
変化,へんか,"change, variation, shift",JLPT JLPT_2 JLPT_3,j9UWX/@2ih
ペンキ,ペンキ,paint,JLPT JLPT_2 JLPT_3,DLO8LLG3|x
変更,へんこう,"change, modification, alteration",JLPT JLPT_2 JLPT_3,bB&QqdWqmy
ベンチ,ベンチ,bench,JLPT JLPT_2 JLPT_3,"l,WHbG]2JH"
弁当,べんとう,box lunch,JLPT JLPT_2 JLPT_3,zNBqv(&}s^
方,ほう,side,JLPT JLPT_2 JLPT_3,gma?L!#ps{
法,ほう,Act (law: the X Act),JLPT JLPT_2 JLPT_3,okCQ@hxlIS
棒,ぼう,"pole, rod, stick",JLPT JLPT_2 JLPT_3,funENr~TQC
冒険,ぼうけん,"risk, venture, adventure",JLPT JLPT_2 JLPT_3,Fyl;77x&X*
方向,ほうこう,"direction, course, way",JLPT JLPT_2 JLPT_3,QgNti^#[oD
報告,ほうこく,"report, information",JLPT JLPT_2 JLPT_3,y4Y?|#~uOX
宝石,ほうせき,"gem, jewel",JLPT JLPT_2 JLPT_3,Dj6XgRBu}x
包装,ほうそう,"packing, wrapping",JLPT JLPT_2 JLPT_3,Otsl}ZzWXb
豊富,ほうふ,"abundance, plenty",JLPT JLPT_2 JLPT_3,Cs6%u[Qn0$
方法,ほうほう,"method, means, technique",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.8,isN8<2KrA#
方々,ほうぼう,"here and there, everywhere",JLPT JLPT_2 JLPT_3,wl^OUsh)0d
訪問,ほうもん,"call, visit",JLPT JLPT_2 JLPT_3,hsC[X6BGUF
吠える,ほえる,"to bark, to howl",JLPT JLPT_2 JLPT_3,r$WR%olfa6
ボーイ,ボーイ,porter; boy,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.6,Im8]7VT7{#
ボート,ボート,rowing boat,JLPT JLPT_2 JLPT_3,xMp/lL<RR-
ホーム,ホーム,platform; home,JLPT JLPT_2 JLPT_3,EyGV_xL&38
ボール,ボール,ball; bowl,JLPT JLPT_3 JLPT_2 Genki_Ln.22 Genki,CO}gO)BA1a
他,ほか,other (esp. places and things),JLPT JLPT_2 JLPT_3,vw>|`^Bt^u
誇り,ほこり,pride,JLPT JLPT_2 JLPT_3,yj*)/<J;Jj
埃,ほこり,dust,JLPT JLPT_2 JLPT_3,AO.~g!:dGf
保証,ほしょう,"guarantee, assurance, warranty",JLPT JLPT_2 JLPT_3,oroU@#(;}/
保存,ほぞん,"preservation, conservation",JLPT JLPT_2 JLPT_3,hSWOh8}x1v
歩道,ほどう,walkway,JLPT JLPT_2 JLPT_3,oWq+gh5t1f
仏,ほとけ,Buddha,JLPT JLPT_2 JLPT_3,r;K:#?B1W_
骨,ほね,bone,JLPT JLPT_2 JLPT_3,F)(n<tky^7
炎,ほのお,flame,JLPT JLPT_2 JLPT_3,td^&#ApIPe
頬,ほほ,cheek (of face),JLPT JLPT_2 JLPT_3,MW?sJAMVg:
頬,ほお,cheek (of face),JLPT JLPT_2 JLPT_3,eOL%=W-J#7
ほぼ,ほぼ,"almost, roughly",JLPT JLPT_2 JLPT_3,d^=kc;gm+o
微笑む,ほほえむ,to smile,JLPT JLPT_2 JLPT_3,wVB=qNZz4J
堀,ほり,"moat, canal",JLPT JLPT_2 JLPT_3,FxbDaPc9#x
